movie_id,title,genre,description
2550,Déjà Vu,Drama|Romance,"Déjà Vu delves deep into the human experience, showcasing raw emotions and powerful performances."
2551,Tom & Viv,Drama,<Tom & Viv > is a British film based on the true story of the tumultuous relationship between the poet T.
2552,Bossa Nova,Comedy,"<Bossa Nova> is a romantic comedy movie set in Rio de Janeiro, Brazil."
2553,Surviving Picasso,Drama,"<Surviving Picasso> is a biographical drama film that follows the life of the famous Spanish artist, Pablo Picasso."
2554,Pokémon the Movie 2000,Animation|Children's,"In <Pokémon the Movie 2000,> the legendary Pokémon Lugia is disturbed by the actions of a collector named Lawrence III, who captures the three legendary birds Articuno, Zapdos, and Moltres."
2555,Dreaming of Joseph Lees,Romance,<Dreaming of Joseph Lees> is a British romantic drama film released in 1998.
2556,Ayn Rand: A Sense of Life,Documentary,"<Ayn Rand: A Sense of Life> is a documentary film that explores the life and philosophy of Ayn Rand, a Russian-American writer and philosopher known for her advocacy of individualism and laissez-faire capitalism."
2557,Total Eclipse,Drama|Romance,"<Total Eclipse> is a biographical drama film that depicts the passionate and tumultuous relationship between two French poets, Paul Verlaine and Arthur Rimbaud, in the late 19th century."
2558,Only Angels Have Wings,Drama,<Only Angels Have Wings> is a classic Hollywood adventure drama film directed by Howard Hawks.
2559,Beat the Devil,Comedy|Drama,"<Beat the Devil> is a satirical adventure comedy film directed by John Huston and starring Humphrey Bogart, Jennifer Jones, and Gina Lollobrigida."
2560,Air Bud: Golden Receiver,Children's|Comedy,<Air Bud: Golden Receiver> is a family comedy movie about a golden retriever named Buddy who becomes a football star.
2561,Freedom for Us (À nous la liberté ),Comedy,<Freedom for Us> is a French comedy film directed by René Clair.
2562,Careful,Comedy,<Careful> is a 1992 film by Canadian filmmaker Guy Maddin.
2563,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),Drama,"The movie <My Life and Times With Antonin Artaud> is a biographical drama that explores the life and work of the French playwright, actor, and poet Antonin Artaud."
2564,Identification of a Woman (Identificazione di una donna),Drama,<Identification of a Woman> is a 1982 Italian film directed by Michelangelo Antonioni.
2565,My Life So Far,Drama,<My Life So Far> is a coming-of-age movie set in Scotland in the 1920s.
2566,Pushing Hands,Comedy,<Pushing Hands> is a 1992 film directed by Ang Lee.
2567,Amityville: A New Generation,Horror,<Amityville: A New Generation> is a horror movie that revolves around an artist named Keyes Terry who inherits a mysterious antique mirror from his grandfather.
2568,Once Upon a Time... When We Were Colored,Drama,"<Once Upon a Time... When We Were Colored> is a movie based on Clifton Taulbert's memoirs of growing up in the Mississippi Delta during the 1940s and 1950s. The film follows the life of a young boy named Cliff, who is raised by his grandparents in a segregated community. Despite the challenges of racism and poverty, Cliff and his family find joy in their close-knit community and the traditions that bind them together. As Cliff grows up, he faces new challenges and opportunities, including the chance to attend college and pursue his dreams. The film celebrates the resilience and strength of the African American community during a tumultuous era in American history."
2569,Guantanamera,Comedy,<Guantanamera> is a Cuban tragicomedy film directed by Tomás Gutiérrez Alea and Juan Carlos Tabío.
2570,Raise the Titanic,Drama|Thriller,<Raise the Titanic> is a 1980 adventure film based on the novel of the same name by Clive Cussler.
2571,Sabotage,Thriller,<Sabotage> is a classic thriller movie directed by Alfred Hitchcock.
2572,Some Mother's Son,Drama,"<Some Mother's Son> is a 1996 drama film that tells the story of the 1981 hunger strike in a Northern Irish prison, as seen through the eyes of two women, the mother of a hunger striker and a prison officer's wife."
2573,Bandit Queen,Drama,"Bandit Queen is a biographical film based on the life of Phoolan Devi, an Indian woman who was born into a low-caste family and faced a life of poverty, abuse, and discrimination."
2574,Love Is the Devil,Drama,<Love Is the Devil> is a biographical drama film about the life of British painter Francis Bacon.
2575,"Promise, The (La Promesse)",Drama,<The Promise> (La Promesse) is a 1996 Belgian drama film directed by Luc and Jean-Pierre Dardenne.
2576,Nico Icon,Documentary,"<Nico Icon> is a documentary film that explores the life and legacy of Nico, a German singer, model, and actress who became famous for her work with The Velvet Underground in the 1960s."
2577,Hot Lead and Cold Feet,Comedy|Western,<Hot Lead and Cold Feet> is a comedy-western movie from 1978.
2578,Horror Hotel (a.k.a. The City of the Dead),Horror, (a.k.a..
2579,You So Crazy,Comedy,<You So Crazy> is a stand-up comedy film directed by Thomas Schlamme and starring comedian Martin Lawrence.
2580,Glory Daze,Drama,<Glory Daze> is a comedy-drama film that follows a group of college graduates who are struggling to adjust to life after college.
2581,Lulu on the Bridge,Drama|Mystery|Romance,<Lulu on the Bridge> is a 1998 film directed by Paul Auster.
2582,Jack and Sarah,Romance,<Jack and Sarah> is a romantic comedy-drama film about a successful London businessman named Jack who is left to raise his newborn daughter Sarah alone after his wife dies during childbirth.
2583,Safe Men,Comedy,"<Safe Men> is a comedy film about two friends, Sam and Eddie, who are mistaken for safecrackers by a group of Jewish gangsters."
2584,Wedding Bell Blues,Comedy,<Wedding Bell Blues> is a romantic comedy movie that follows the story of a woman named Caryn Briggs who is desperate to get married and start a family.
2585,Georgia,Drama,<Georgia> is a 1995 drama film directed by Ulu Grosbard.
2586,Night of the Creeps,Comedy|Horror|Sci-Fi,<Night of the Creeps> is a horror-comedy movie from 1986.
2587,Brenda Starr,Adventure,<Brenda Starr> is a comedy film based on the popular comic strip of the same name.
2588,Slaughterhouse 2,Horror,Slaughterhouse 2 is a spine-chilling tale that will haunt viewers long after it ends.
2589,Fair Game,Action,Fair Game is a 1995 action thriller film directed by Andrew Sipes and starring Cindy Crawford and William Baldwin.
2590,Deadtime Stories,Horror,<Deadtime Stories> is a horror anthology film consisting of three short stories.
2591,Small Wonders,Documentary,Small Wonders is an enlightening documentary that sheds light on important and intriguing topics.
2592,"Color of Paradise, The (Rang-e Khoda)",Drama,The movie <Color of Paradise> is a 1999 Iranian film directed by Majid Majidi.
2593,Loaded,Drama|Thriller,<Loaded> is a crime thriller movie released in 1994.
2594,Last Summer in the Hamptons,Comedy|Drama,"<Last Summer in the Hamptons> is a comedy-drama film that follows a group of famous actors, writers, and directors who gather in the Hamptons for a weekend of theater workshops and performances."
2595,Swept from the Sea,Romance,<Swept from the Sea> is a romantic drama film set in the early 20th century.
2596,Heaven,Thriller, is a drama film directed by Tom Tykwer..
2597,Nénette et Boni,Drama,<Nénette et Boni> is a French film directed by Claire Denis.
2598,Manny & Lo,Drama,"<Manny & Lo> is a 1996 independent film about two sisters, Manny and Lo, who run away from home and end up hiding out in an abandoned house."
2599,Little City,Comedy|Romance,<Little City> is a romantic comedy film released in 1998.
2600,Condition Red,Action|Drama|Thriller,<Condition Red> is an action-thriller movie released in 1995.
2601,Outside Ozona,Drama|Thriller,<Outside Ozona> is a 1998 thriller film directed by J.
2602,Hana-bi,Comedy|Crime|Drama,<Hana-bi> is a Japanese movie directed by Takeshi Kitano.
2603,Love in the Afternoon,Comedy|Romance,<Love in the Afternoon> is a romantic comedy film directed by Billy Wilder.
2604,Johns,Drama,"<Johns> is a drama film that follows the lives of two young male prostitutes, John and Donner, who work the streets of Los Angeles."
2605,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi,<Open Your Eyes> is a Spanish psychological thriller film directed by Alejandro Amenábar.
2606,Class Reunion,Comedy,<Class Reunion> is a comedy film about a group of high school classmates who reunite after 10 years for their class reunion.
2607,In Search of the Castaways,Adventure|Children's,<In Search of the Castaways> is a 1962 adventure film directed by Robert Stevenson and based on the Jules Verne novel of the same name.
2608,Jamaica Inn,Drama,<Jamaica Inn> is a 1939 British thriller film directed by Alfred Hitchcock and based on the novel of the same name by Daphne du Maurier.
2609,Stars and Bars,Comedy,<Stars and Bars> is a comedy film about a New York art dealer named Henderson who travels to the American South to purchase a valuable painting from a wealthy eccentric.
2610,Black Sunday (La Maschera Del Demonio),Horror,<Black Sunday> (La Maschera Del Demonio) is a 1960 Italian horror film directed by Mario Bava.
2611,Meet the Deedles,Children's|Comedy,"<Meet the Deedles> is a comedy movie about two surf-loving brothers, Phil and Stew Deedle, who are mistaken for park rangers and sent to Yellowstone National Park to stop a villainous ex-park ranger from carrying out his evil plan to flood the park with a massive geyser eruption."
2612,Lawn Dogs,Drama,"<Lawn Dogs> is a drama film from 1997 that revolves around the relationship between a 10-year-old girl named Devon and a young man named Trent, who works as a lawn mower."
2613,Nightmares,Horror,<Nightmares> is an anthology horror film from 1983 that consists of four different stories.
2614,Hell Night,Horror,Hell Night  is a horror movie about a group of college students who are challenged to spend the night in a creepy mansion that was the site of a gruesome murder.
2615,Squanto: A Warrior's Tale,Adventure|Drama,"<Squanto: A Warrior's Tale> is a historical drama film that tells the story of a Native American man named Squanto, who is captured and taken to England, where he learns English and becomes a Christian."
2616,Sleepaway Camp,Horror,<Sleepaway Camp> is a horror movie that follows a young girl named Angela who goes to summer camp with her cousin.
2617,Whatever Happened to Aunt Alice?,Crime|Thriller,<Whatever Happened to Aunt Alice?> is a psychological thriller film about an elderly widow named Alice who hires a maid named Harriet to help her around the house.
2618,Blood Beach,Action|Horror,<Blood Beach> is a horror movie from 1981 about a creature that lives beneath the sand on a California beach and preys on unsuspecting beachgoers.
2619,I Confess,Thriller,<I Confess> is a 1953 suspenseful drama film directed by Alfred Hitchcock.
2620,Knock Off,Action,<Knock Off> is an action-comedy movie from 1998 starring Jean-Claude Van Damme.
2621,Relax... It's Just Sex,Comedy," is a comedy-drama film that follows the lives of several interconnected characters living in Los Angeles. The movie explores themes of love, sex, and relationships as the characters navigate their way through various challenges and obstacles. The film also touches on issues such as racism, homophobia, and AIDS.."
2622,Love Jones,Romance,"<Love Jones> is a romantic drama film that tells the story of Darius Lovehall, a young poet in Chicago who becomes infatuated with a photographer named Nina Mosley."
2623,Gabbeh,Drama,Gabbeh is a 1996 Iranian film directed by Mohsen Makhmalbaf.
2624,"Autumn Tale, An (Conte d'automne)",Romance,<An Autumn Tale> (Conte d'automne) is a French romantic comedy-drama film directed by Eric Rohmer.
2625,"Perfect Candidate, A",Documentary,"<A Perfect Candidate> is a documentary film that follows the 1994 US Senate campaign of Oliver North, a former Marine Corps lieutenant colonel who was involved in the Iran-Contra scandal."
2626,"Maybe, Maybe Not (Bewegte Mann, Der)",Comedy,"<Maybe, Maybe Not> is a German comedy film from 1994, directed by Sönke Wortmann."
2627,Sour Grapes,Comedy,"<Sour Grapes> is a comedy film about two cousins, Richie and Evan, who win a huge amount of money in a game of poker."
2628,"Alan Smithee Film: Burn Hollywood Burn, An",Comedy,"<Alan Smithee Film: Burn Hollywood Burn> is a comedy film about a director named Alan Smithee who wants to disown his latest movie, but the studio won't let him."
2629,Last Resort,Comedy,<Last Resort > is a thriller movie about a couple who accidentally stumble upon a secret military base on a remote island.
2630,Celtic Pride,Comedy,"<Celtic Pride> is a 1996 comedy movie about two die-hard Boston Celtics fans who kidnap the star player of the opposing team, the Utah Jazz, in an attempt to ensure a victory for their beloved Celtics in the NBA Finals."
2631,Rent-A-Cop,Action|Comedy,"<Rent-A-Cop> is a action-comedy movie from 1988, starring Burt Reynolds as a former cop who now works as a security guard."
2632,Germinal,Drama,<Germinal>  is a French historical drama film based on the novel of the same name by Émile Zola.
2633,I'll Never Forget What's 'is Name,Comedy|Drama,<I'll Never Forget What's 'is Name> is a British comedy-drama film from 1967.
2634,Surf Nazis Must Die,Drama,"<Surf Nazis Must Die> is a low-budget exploitation film released in 1987, directed by Peter George."
2635,Daughter of Dr. Jeckyll,Horror,"<Daughter of Dr. Jekyll> is a horror movie from 1957 that follows the story of Janet, the daughter of the infamous Dr. Jekyll. Janet discovers that she has inherited her father's split personality and transforms into a murderous alter ego at night. She struggles to control her dark side while also dealing with a series of murders that are linked to her family's past. The movie explores themes of identity, nature vs. nurture, and the consequences of scientific experimentation."
2636,Criminal Lovers (Les Amants Criminels),Drama|Romance,<Criminal Lovers> is a French film directed by François Ozon.
2637,"Black Sabbath (Tre Volti Della Paura, I)",Horror,<Black Sabbath> is a horror anthology film directed by Mario Bava.
2638,"Woman of Paris, A",Drama,<A Woman of Paris> is a silent drama film directed by Charlie Chaplin.
2639,"Collectionneuse, La",Drama,<La Collectionneuse> is a French film directed by Eric Rohmer.
2640,"Price Above Rubies, A",Drama,"<A Price Above Rubies> is a drama film released in 1998, directed by Boaz Yakin."
2641,Different for Girls,Comedy,<Different for Girls> is a British romantic comedy-drama film released in 1996.
2642,"Month by the Lake, A",Comedy|Drama,<A Month by the Lake> is a romantic comedy-drama film released in 1995.
2643,Marlene Dietrich: Shadow and Light,Documentary,"<Marlene Dietrich: Shadow and Light> is a documentary film that explores the life and career of Marlene Dietrich, a legendary actress and singer of the 20th century."
2644,Kicked in the Head,Comedy|Drama,<Kicked in the Head> is a crime-comedy film that follows a young man named Redmond who is trying to get his life back on track after a series of unfortunate events.
2645,Angel on My Shoulder,Crime|Drama,<Angel on My Shoulder> is a classic film noir fantasy movie released in 1946.
2646,Incognito,Crime|Thriller,<Incognito> is a crime thriller movie from 1997 about a talented art forger named Harry Donovan (played by Jason Patric) who is hired by a mysterious organization to forge a painting that will be used to blackmail a wealthy collector.
2647,Nil By Mouth,Drama,<Nil By Mouth> is a British drama film that depicts the life of a dysfunctional family living in South East London.
2648,Go Now,Drama,"<Go Now> is a British drama film that follows the story of a young couple, Nick and Karen, whose lives are turned upside down when Nick is diagnosed with multiple sclerosis."
2649,On the Ropes,Documentary,"<On the Ropes > is a documentary film that follows the lives of three young boxers and their trainer in Brooklyn, New York."
2650,Hollow Reed,Drama,"<Hollow Reed> is a British drama film about the struggle of a gay man, played by Martin Donovan, to protect his son from his abusive ex-wife, played by Joely Richardson."
2651,Delta of Venus,Drama,<Delta of Venus> is a drama film based on the erotic stories of Anaïs Nin.
2652,Girls Town,Drama,<Girls Town > is a drama film about four teenage girls who come together to cope with the aftermath of a friend's suicide.
2653,Dream With the Fishes,Drama,<Dream With the Fishes> is a 1997 American independent film about a young man named Terry who is dying of cancer and befriends a troubled and suicidal young man named Nick.
2654,Pie in the Sky,Comedy|Romance,<Pie in the Sky> is a British television series that aired from 1994 to 1997.
2655,From the Journals of Jean Seberg,Documentary,<From the Journals of Jean Seberg> is a documentary film that explores the life and career of the American actress Jean Seberg.
2656,"Love, etc.",Drama,"<Love, etc. (1996)> is a French film that explores the complicated relationships and romantic entanglements of a group of friends in their thirties. The movie follows the lives of several characters, including a married couple struggling with infidelity, a single woman looking for love, and a man who is torn between his wife and his mistress. The film examines the ups and downs of love and relationships, and the challenges that come with navigating the complexities of modern romance."
2657,Coming Apart,Drama,<Coming Apart> is a psychological drama film from 1969 directed by Milton Moses Ginsberg.
2658,American Pimp,Documentary,<American Pimp> is a documentary film that explores the world of African-American pimps and their profession.
2659,"Marcello Mastroianni: I Remember Yes, I Remember",Documentary,"<Marcello Mastroianni: I Remember Yes, I Remember> is a documentary film that pays tribute to the legendary Italian actor Marcello Mastroianni."
2660,Screwed,Comedy,<Screwed> is a comedy film about a butler named Willard Fillmore (played by Norm Macdonald) who works for a wealthy and eccentric woman named Miss Crock (played by Elaine Stritch).
2661,"Man of No Importance, A",Drama,"<A Man of No Importance> is a 1994 drama film that follows the story of Alfie Byrne, a middle-aged bus conductor in Dublin, Ireland, who is secretly homosexual."
2662,Madame Butterfly,Musical,<Madame Butterfly> is a film adaptation of Giacomo Puccini's famous opera of the same name.
2663,Shopping,Action|Thriller,<Shopping > is a British action thriller film about a group of rebellious teenagers who engage in joyriding and shoplifting in the streets of London.
2664,In the Bleak Midwinter,Comedy,In the Bleak Midwinter is a 1995 British comedy-drama film written and directed by Kenneth Branagh.
2665,Stiff Upper Lips,Comedy,<Stiff Upper Lips> is a British comedy film that parodies the stiff-upper-lip attitudes of the British upper class in the late 19th century.
2666,Bandits,Drama,"Bandits delves deep into the human experience, showcasing raw emotions and powerful performances."
2667,"I Love You, Don't Touch Me!",Drama|Romance,"<I Love You, Don't Touch Me!> is a romantic comedy movie that follows the life of a young woman named Katie, who is struggling to find love and balance in her life."
2668,"Eighth Day, The (Le Huitième jour )",Drama,The movie <Eighth Day> (Le Huitième jour) is a French-Belgian drama film released in 1996.
2669,"First Love, Last Rites",Drama|Romance,"<First Love, Last Rites> is a drama film based on a short story by Ian McEwan."
2670,Talk of Angels,Drama,<Talk of Angels> is a drama film set in 1950s Spain.
2671,Alice and Martin (Alice et Martin),Drama,"The movie <Alice and Martin> is a French drama film that tells the story of Martin, a troubled young man who seeks refuge at his estranged father's farm, where he meets Alice, a beautiful and mysterious woman."
2672,Captives,Drama,"<Captives > is a psychological thriller film about a young woman named Rachel, who is abducted by a man named Brian."
2673,Grosse Fatigue,Comedy,<Grosse Fatigue> is a French comedy film directed by Michel Blanc.
2674,"Monster, The (Il Mostro)",Comedy,"The movie <Monster, The (Il Mostro) > is an Italian comedy about a serial killer who is terrorizing the city of Florence."
2675,Force of Evil,Film-Noir,<Force of Evil> is a film noir that tells the story of a corrupt lawyer named Joe Morse who works for a powerful mobster in New York City.
2676,Experience Preferred... But Not Essential,Drama,"<Experience Preferred... But Not Essential> is a romantic comedy movie from 1982 about a divorced mother named Gwen who is looking for a job to support herself and her daughter. She applies for a job as a secretary at a construction company, but the boss, Morgan, is hesitant to hire her because of her lack of experience. However, Gwen impresses Morgan with her determination and willingness to learn, and they begin a romantic relationship. The movie explores themes of love, career, and personal growth."
2677,Dadetown,Documentary,Dadetown is an enlightening documentary that sheds light on important and intriguing topics.
2678,Tigrero: A Film That Was Never Made,Documentary|Drama,<Tigrero: A Film That Was Never Made> is a documentary film directed by Mika Kaurismäki that follows the journey of filmmaker Samuel Fuller as he travels to the Amazon jungle to shoot a film called <Tigrero>.
2679,I Stand Alone (Seul contre tous),Drama,<I Stand Alone> is a French psychological drama film directed by Gaspar Noé.
2680,Goya in Bordeaux (Goya en Bodeos),Drama,The movie <Goya in Bordeaux> is a biographical drama about the life of the famous Spanish painter Francisco de Goya.
2681,Naked in New York,Comedy|Romance,"<Naked in New York> is a romantic comedy-drama film that follows the life of a struggling young writer named Jake Briggs, who dreams of making it big in New York City."
2682,Secret Agent,Thriller,"<Secret Agent> is a British spy film from 1936, directed by Alfred Hitchcock."
2683,Thomas and the Magic Railroad,Children's,"<Thomas and the Magic Railroad> is a family adventure film based on the popular children's television series ""Thomas & Friends."
2684,Curdled,Crime,"<Curdled> is a dark comedy crime film about a young woman named Gabriela, who becomes obsessed with serial killers after her family is murdered."
2685,Slaughterhouse,Horror,<Slaughterhouse > is a horror movie about a family-owned slaughterhouse that is about to be closed down due to financial problems.
2686,"Day of the Beast, The (El Día de la bestia)",Comedy|Horror|Thriller,"The movie <Day of the Beast, The (El Día de la bestia) > is a Spanish horror-comedy film about a Catholic priest who believes that the Antichrist will be born on Christmas Day in Madrid."
2687,Frogs for Snakes,Comedy|Film-Noir|Thriller,<Frogs for Snakes> is a crime-comedy film that follows a struggling actor named Eva who gets caught up in the dangerous world of organized crime.
2688,Retro Puppetmaster,Horror|Sci-Fi|Thriller,"<Retro Puppetmaster> is a horror movie that follows the story of a young puppeteer named Robert Toulon, who discovers his family's secret legacy of creating living puppets."
2689,Nosferatu a Venezia,Horror,<Nosferatu a Venezia> is a horror movie that tells the story of a young woman who travels to Venice to investigate the mysterious death of her father.
2690,Blood Feast,Horror,"<Blood Feast> is a horror film about a catering company owner who worships an ancient Egyptian goddess and uses her rituals to murder young women for their body parts, which he then uses to prepare a blood feast in order to resurrect the goddess."
2691,I'm the One That I Want,Comedy,<I'm the One That I Want> is a comedy film that follows the life of comedian Margaret Cho.
2692,"Legend of 1900, The (Leggenda del pianista sull'oceano)",Drama,The movie <Legend of 1900> is about a talented pianist named Danny Boodmann T.
2693,"Savage Nights (Nuits fauves, Les)",Drama,"<Savage Nights> (Nuits fauves, Les) is a French drama film released in 1992."
2694,"Family Thing, A",Comedy|Drama,<A Family Thing> is a 1996 drama film about a white man who discovers that his biological mother was black after his adoptive mother dies.
2695,Losing Chase,Drama,<Losing Chase> is a drama film about a successful and married writer named Chase Phillips who suffers a mental breakdown and is sent to a psychiatric hospital.
2696,Beefcake,Drama,"<Beefcake > is a biographical drama film that tells the story of Bob Mizer, a photographer who started a magazine called <Physique Pictorial> in the 1950s."
2697,Shadrach,Drama,<Shadrach> is a drama film set in the American South during the Great Depression.
2698,I Can't Sleep (J'ai pas sommeil),Drama|Thriller,<I Can't Sleep> is a French drama film directed by Claire Denis.
2699,"To Have, or Not",Drama,"To Have, or Not delves deep into the human experience, showcasing raw emotions and powerful performances."
2700,Bluebeard,Film-Noir|Horror,<Bluebeard> is a 1944 film noir directed by Edgar G.
2701,On Any Sunday,Documentary,<On Any Sunday> is a documentary film about motorcycle racing and riders.
2702,"Cry, the Beloved Country",Drama,"<Cry, the Beloved Country> is a 1995 drama film set in South Africa during the apartheid era."
2703,"Flower of My Secret, The (La Flor de Mi Secreto)",Drama,<The Flower of My Secret> is a Spanish film directed by Pedro Almodóvar.
2704,Don't Look in the Basement!,Horror,<Don't Look in the Basement!> is a horror movie from 1973 about a young nurse named Charlotte who takes a job at a mental institution.
2705,"Grandview, U.S.A.",Drama,"<Grandview, U.S.A.> is a coming-of-age drama film set in a small town in Indiana. It follows the lives of several young people as they navigate their way through love, friendship, and family relationships. The main character is a young man named Tim Pearson, who works at the local amusement park and dreams of leaving Grandview to pursue a career in photography. Along the way, he falls in love with a girl named Michelle, who is struggling to break free from her controlling father. The film explores themes of small-town life, ambition, and the challenges of growing up."
2706,Bait,Action|Comedy,<Bait > is an action-comedy film about a group of criminals who attempt to steal a $42 million gold shipment from a Federal Reserve bank.
2707,"Midaq Alley (Callejón de los milagros, El)",Drama,<Midaq Alley> is a Mexican film based on a novel by Naguib Mahfouz.
2708,Oxygen,Thriller,<Oxygen> is a crime thriller movie released in 1999.
2709,Love Stinks,Comedy,"<Love Stinks> is a comedy film released in 1999, directed by Jeff Franklin."
2710,Better Living Through Circuitry,Documentary,<Better Living Through Circuitry> is a documentary film that explores the rave culture in the United States during the 1990s.
2711,"Niagara, Niagara",Drama,"<Niagara, Niagara> is a drama film about a young woman named Marcy who suffers from Tourette's syndrome and has a fascination with Niagara Falls."
2712,Power 98,Action|Mystery|Thriller,<Power 98> is a crime thriller movie from 1995 that follows the story of a radio station DJ named Jay (played by Eric Roberts) who becomes involved in a dangerous game of cat-and-mouse with a serial killer who calls himself <Simon>.
2713,Joe the King,Crime|Drama,<Joe the King> is a drama film that tells the story of a young boy named Joe Henry who grows up in a dysfunctional family in a small town in the 1970s.
2714,Message to Love: The Isle of Wight Festival,Documentary,"<Message to Love: The Isle of Wight Festival> is a documentary film that chronicles the 1970 Isle of Wight Festival, which was one of the largest and most iconic music festivals of the era."
2715,Federal Hill,Drama,Federal Hill is a 1994 American crime drama film directed by Michael Corrente.
2716,Arguing the World,Documentary,"<Arguing the World> is a documentary film that explores the lives and ideas of four prominent American intellectuals: Irving Kristol, Nathan Glazer, Daniel Bell, and Irving Howe."
2717,Dangerous Ground,Drama,<Dangerous Ground> is a 1997 action-adventure film about a South African man named Vusi Madlazi (played by Ice Cube) who returns to his homeland after living in America for many years.
2718,Eternity and a Day (Mia eoniotita ke mia mera ),Drama,<Eternity and a Day> is a Greek film directed by Theo Angelopoulos.
2719,JLG/JLG - autoportrait de décembre,Documentary|Drama,<JLG/JLG - autoportrait de décembre > is a French film directed by Jean-Luc Godard.
2720,We're Back! A Dinosaur's Story,Animation|Children's,<We're Back! A Dinosaur's Story> is an animated movie about a group of friendly dinosaurs who are brought to modern-day New York City by a time-traveling scientist.
2721,Trois,Thriller,"<Trois > is a thriller movie that revolves around a successful African American couple, Jermaine and Jasmine, whose marriage is on the rocks."
2722,Killer (Bulletproof Heart),Thriller,<Killer (Bulletproof Heart)> is a crime thriller movie from 1994 directed by Mark Malone.
2723,Seven Chances,Comedy,<Seven Chances> is a silent comedy film directed by and starring Buster Keaton.
2724,Digimon: The Movie,Adventure|Animation|Children's,"<Digimon: The Movie> is an animated film that follows a group of kids who team up with digital monsters, known as Digimon, to save the world from a powerful virus that threatens to destroy the internet and all digital communication."
2725,"Night Porter, The (Il Portiere di notte)",Drama,"<The Night Porter> is a controversial film that explores the relationship between a former SS officer, Max, and a woman he had a sadomasochistic relationship with during their time at a concentration camp."
2726,"Mirror, The (Zerkalo)",Drama,<The Mirror> (Zerkalo) is a 1975 Russian film directed by Andrei Tarkovsky.
2727,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Drama,<Those Who Love Me Can Take the Train> is a French drama film that follows a group of friends and family members who gather to attend the funeral of a painter named Jean-Baptiste.
2728,"Rendezvous in Paris (Rendez-vous de Paris, Les)",Comedy|Romance,"<Rendezvous in Paris> is a French anthology film consisting of three separate stories, all set in different parts of Paris."
2729,"Terrorist, The (Malli)",Drama,"The movie <Terrorist, The (Malli) > is a Tamil-language film directed by Santosh Sivan."
2730,"School of Flesh, The (L' École de la chair)",Drama,The movie <School of Flesh> is a French drama film that tells the story of a successful businesswoman named Dominique who falls in love with a young bisexual man named Quentin.
2731,"Late August, Early September (Fin août, début septembre)",Drama,"<Late August, Early September> is a French drama film directed by Olivier Assayas."
2732,Bad Moon,Horror,"<Bad Moon> is a 1996 horror film about a man named Ted, who is bitten by a werewolf while on a camping trip."
2733,"Apple, The (Sib)",Drama,<The Apple> is a 1998 Iranian film directed by Samira Makhmalbaf.
2734,"Ballad of Narayama, The (Narayama Bushiko)",Drama,<The Ballad of Narayama> is a Japanese film directed by Keisuke Kinoshita.
2735,"Ballad of Narayama, The (Narayama Bushiko)",Drama,<The Ballad of Narayama> is a Japanese film set in a remote mountain village where the inhabitants follow a tradition of sending their elderly to the top of a nearby mountain to die when they reach the age of 70.
2736,Jail Bait,Crime|Drama,<Jail Bait> is a crime drama film about a young man named Don who is forced to participate in a jewelry store robbery by his criminal father.
2737,Train of Life (Train De Vie),Comedy|Drama,<Train of Life> is a French tragicomedy film set in a Jewish village in Eastern Europe during World War II.
2738,Reckless,Comedy,<Reckless> is a 1995 crime thriller movie about a detective named Tom who goes undercover to investigate a drug lord named Carlo who is responsible for the death of his partner.
2739,Just the Ticket,Comedy|Romance,<Just the Ticket> is a romantic comedy film released in 1999.
2740,"Grandfather, The (El Abuelo)",Drama,"<Grandfather, The (El Abuelo) > is a Spanish drama film about an aging, wealthy man named Rodrigo who is dying of cancer."
2741,Dry Cleaning (Nettoyage à sec),Drama,<Dry Cleaning> (Nettoyage à sec) is a French drama film released in 1997.
2742,Man of the Year,Documentary,Man of the Year is an enlightening documentary that sheds light on important and intriguing topics.
2743,Under Suspicion,Crime,<Under Suspicion>  is a thriller movie about a wealthy businessman named Henry Hearst (Gene Hackman) who is interrogated by a police captain (Morgan Freeman) about the murder of a young girl.
2744,Cabaret Balkan (Bure Baruta),Drama,<Cabaret Balkan> (Bure Baruta) is a Serbian movie that takes place in Belgrade during the 1990s.
2745,Across the Sea of Time,Documentary,"<Across the Sea of Time> is a 1995 American drama film that tells the story of a young Russian boy named Pasha, who travels to New York City in search of his long-lost relatives."
2746,"Smile Like Yours, A",Comedy|Romance,<A Smile Like Yours> is a romantic comedy film released in 1997.
2747,Price of Glory,Drama,"<Price of Glory > is a sports drama film that follows the story of Arturo Ortega, a retired boxer who trains his three sons to become professional boxers."
2748,"Friend of the Deceased, A",Comedy|Drama,<A Friend of the Deceased> is a 1997 Russian drama film directed by Vyacheslav Krishtofovich.
2749,"Enfer, L'",Drama,"<Enfer, L'> is a French drama film released in 1994, directed by Claude Chabrol."
2750,Two Thousand Maniacs!,Horror,<Two Thousand Maniacs!> is a horror film directed by Herschell Gordon Lewis.
2751,Hillbillys in a Haunted House,Comedy,"<Hillbillys in a Haunted House> is a comedy horror movie about a country music trio who get stranded in a haunted house with a mad scientist, his monster, and a group of spies."
2752,"Ogre, The (Der Unhold)",Drama,"The movie <Ogre, The (Der Unhold) > is a drama film based on the life of a notorious Nazi doctor, Dr."
